no,wage,lnwage,gender,age,married,education,experience
537,156.2500 ,5.0515 ,1,26,0,12,24
538,255.1020 ,5.5417 ,1,52,1,6,120
539,115.3846 ,4.7483 ,0,16,0,12,7
540,267.8571 ,5.5905 ,1,32,1,12,60
541,468.7500 ,6.1501 ,1,43,1,12,24
542,175.0000 ,5.1648 ,1,32,0,9,132
543,125.0000 ,4.8283 ,0,45,0,0,24
544,170.4545 ,5.1385 ,1,26,0,9,6
545,175.0000 ,5.1648 ,0,24,0,12,3
546,234.3750 ,5.4569 ,1,46,1,6,360
547,78.1250 ,4.3583 ,0,51,1,6,96
548,227.2727 ,5.4262 ,1,26,0,15,36
549,182.2917 ,5.2056 ,1,22,0,9,1
550,104.1667 ,4.6460 ,1,19,0,9,3
551,260.4167 ,5.5623 ,1,40,1,6,1
552,104.1667 ,4.6460 ,0,35,1,6,24
553,208.3333 ,5.3391 ,1,33,1,9,120
554,96.5909 ,4.5705 ,0,33,1,9,1
555,225.0000 ,5.4161 ,1,33,1,15,60
556,175.0000 ,5.1648 ,0,32,1,12,96
557,286.4583 ,5.6576 ,1,32,1,6,132
558,200.0000 ,5.2983 ,1,44,1,6,22
559,185.1852 ,5.2214 ,1,46,0,6,240
560,238.0952 ,5.4727 ,1,32,1,9,25
561,338.5417 ,5.8246 ,1,38,1,12,120
562,291.6667 ,5.6756 ,1,35,1,6,60
563,237.5000 ,5.4702 ,1,45,1,6,66
564,83.3333 ,4.4228 ,0,37,1,9,1
565,245.0980 ,5.5017 ,1,39,1,12,240
566,194.4444 ,5.2701 ,1,29,1,12,6
567,182.9268 ,5.2091 ,0,28,1,9,120
568,138.8889 ,4.9337 ,0,41,1,6,24
569,312.5000 ,5.7446 ,1,42,1,12,84
570,138.8889 ,4.9337 ,0,48,0,6,120
571,194.4444 ,5.2701 ,1,27,1,12,48
572,147.0588 ,4.9908 ,1,25,1,9,18
573,170.4545 ,5.1385 ,0,24,1,16,36
574,89.2857 ,4.4918 ,0,46,0,6,24
575,111.1111 ,4.7105 ,1,19,0,12,1
576,188.6792 ,5.2400 ,1,30,0,12,24
577,198.8636 ,5.2926 ,1,28,0,15,48
578,135.8696 ,4.9117 ,1,69,0,12,120
579,306.6038 ,5.7256 ,1,41,1,12,120
580,153.5088 ,5.0338 ,1,36,1,9,18
581,250.0000 ,5.5215 ,1,40,1,9,120
582,305.5556 ,5.7221 ,1,40,1,12,96
583,156.2500 ,5.0515 ,0,40,0,6,36
584,312.5000 ,5.7446 ,1,38,1,12,60
585,272.7273 ,5.6085 ,1,44,1,12,156
586,388.8889 ,5.9633 ,1,47,1,15,84
587,170.4545 ,5.1385 ,0,39,1,12,84
588,182.2917 ,5.2056 ,0,31,0,12,36
589,85.2273 ,4.4453 ,0,30,0,12,1
590,250.0000 ,5.5215 ,1,42,1,6,96
591,138.8889 ,4.9337 ,0,41,1,9,30
592,297.6190 ,5.6958 ,1,42,1,6,60
593,272.7273 ,5.6085 ,1,51,1,12,120
594,142.0455 ,4.9561 ,1,21,0,12,2
595,106.3830 ,4.6670 ,0,35,0,12,24
596,166.6667 ,5.1160 ,1,43,1,6,96
597,237.0690 ,5.4684 ,1,36,1,12,144
598,178.5714 ,5.1850 ,1,50,1,9,60
599,153.4091 ,5.0331 ,0,28,0,15,17
600,110.0000 ,4.7005 ,1,23,0,12,18
601,250.0000 ,5.5215 ,1,44,1,6,120
602,142.0455 ,4.9561 ,1,48,1,9,240
603,109.3750 ,4.6948 ,0,45,1,9,84
604,100.0000 ,4.6052 ,1,24,1,12,1
605,109.3750 ,4.6948 ,1,21,0,12,1
606,250.0000 ,5.5215 ,1,46,1,6,240
607,69.4444 ,4.2405 ,0,41,0,6,18
608,250.0000 ,5.5215 ,1,54,1,12,84
609,125.0000 ,4.8283 ,1,29,1,16,72
610,187.5000 ,5.2338 ,0,26,1,16,24
611,119.0476 ,4.7795 ,0,26,0,12,60
612,250.0000 ,5.5215 ,1,44,1,6,60
613,114.5833 ,4.7413 ,1,22,0,9,2
614,90.9091 ,4.5099 ,1,18,0,9,17
615,340.9091 ,5.8316 ,1,35,1,18,168
616,312.5000 ,5.7446 ,0,32,1,16,120
617,227.2727 ,5.4262 ,1,35,1,16,60
618,131.2500 ,4.8771 ,0,40,0,6,36
619,122.2222 ,4.8058 ,0,29,1,12,6
620,173.0769 ,5.1537 ,1,32,1,12,60
621,100.0000 ,4.6052 ,0,21,0,12,17
622,110.2941 ,4.7032 ,1,29,0,12,32
623,113.6364 ,4.7330 ,0,52,1,0,63
624,50.0000 ,3.9120 ,0,43,1,0,5
625,194.4444 ,5.2701 ,1,26,0,12,22
626,144.2308 ,4.9714 ,0,26,0,16,2
627,93.7500 ,4.5406 ,1,23,0,9,1
628,125.0000 ,4.8283 ,1,36,0,16,18
629,163.0435 ,5.0940 ,1,39,1,9,264
630,96.5909 ,4.5705 ,0,35,1,6,3
631,227.2727 ,5.4262 ,0,45,0,12,312
632,195.0000 ,5.2730 ,1,42,1,6,240
633,93.7500 ,4.5406 ,0,44,1,6,52
634,130.6818 ,4.8728 ,0,25,0,15,21
635,93.7500 ,4.5406 ,0,21,0,9,36
636,93.7500 ,4.5406 ,0,19,0,9,36
637,260.0000 ,5.5607 ,1,44,1,16,120
638,147.7273 ,4.9954 ,0,43,1,12,56
639,187.5000 ,5.2338 ,1,32,1,9,54
640,178.5714 ,5.1850 ,1,55,1,0,252
641,83.3333 ,4.4228 ,0,19,0,15,5
642,104.1667 ,4.6460 ,1,22,0,16,3
643,130.2083 ,4.8691 ,0,42,0,6,3
644,89.2857 ,4.4918 ,0,18,0,12,1
645,161.2903 ,5.0832 ,1,53,1,15,240
646,83.3333 ,4.4228 ,0,37,1,6,34
647,83.3333 ,4.4228 ,0,18,0,9,34
648,270.8333 ,5.6015 ,1,46,1,9,192
649,151.5152 ,5.0207 ,0,19,0,12,6
650,234.3750 ,5.4569 ,0,32,1,12,72
651,104.1667 ,4.6460 ,1,30,0,12,48
652,128.6765 ,4.8573 ,1,54,1,6,252
653,78.1250 ,4.3583 ,0,45,1,0,48
654,130.2083 ,4.8691 ,1,25,0,12,20
655,83.3333 ,4.4228 ,0,18,0,12,9
656,210.7843 ,5.3508 ,1,33,0,15,96
657,135.4167 ,4.9084 ,1,26,0,12,16
658,600.0000 ,6.3969 ,1,48,1,6,300
659,240.3846 ,5.4822 ,1,39,0,9,104
660,190.2174 ,5.2482 ,1,32,1,12,50
661,250.0000 ,5.5215 ,1,48,1,15,80
662,50.0000 ,3.9120 ,0,54,0,6,6
663,88.2353 ,4.4800 ,1,22,0,9,12
664,125.0000 ,4.8283 ,0,24,0,9,12
665,227.2727 ,5.4262 ,1,63,1,6,252
666,192.3077 ,5.2591 ,1,37,1,9,216
667,78.1250 ,4.3583 ,0,36,1,9,132
668,295.4545 ,5.6885 ,1,31,0,12,96
669,187.5000 ,5.2338 ,1,42,1,9,288
670,117.1875 ,4.7638 ,1,17,0,12,25
671,312.5000 ,5.7446 ,1,39,1,12,84
672,151.5152 ,5.0207 ,1,41,1,15,48
673,292.5532 ,5.6786 ,1,34,1,15,62
674,67.7083 ,4.2152 ,0,30,1,15,2
675,62.5000 ,4.1352 ,0,41,1,6,6
676,100.0000 ,4.6052 ,1,40,1,9,3
677,76.3889 ,4.3358 ,1,19,0,9,18
678,150.0000 ,5.0106 ,1,35,1,15,44
679,182.2917 ,5.2056 ,1,30,0,16,48
680,198.8636 ,5.2926 ,1,28,1,15,42
681,147.7273 ,4.9954 ,0,26,1,15,6
682,206.2500 ,5.3291 ,1,27,0,16,23
683,125.0000 ,4.8283 ,0,29,1,12,57
684,222.2222 ,5.4037 ,1,41,1,6,11
685,170.4545 ,5.1385 ,0,33,1,12,156
686,312.5000 ,5.7446 ,1,40,1,12,240
687,208.3333 ,5.3391 ,1,39,1,12,108
688,182.2917 ,5.2056 ,0,38,1,12,252
689,234.3750 ,5.4569 ,1,33,1,12,3
690,250.0000 ,5.5215 ,1,31,1,15,18
691,218.7500 ,5.3879 ,0,30,1,15,30
692,178.5714 ,5.1850 ,1,30,1,12,120
693,77.3810 ,4.3487 ,1,76,0,9,276
694,144.2308 ,4.9714 ,1,50,1,6,228
695,130.2083 ,4.8691 ,1,26,0,12,24
696,137.5000 ,4.9236 ,0,23,0,15,25
697,204.0816 ,5.3185 ,1,48,1,12,216
698,568.1818 ,6.3424 ,1,44,1,12,192
699,284.0909 ,5.6493 ,0,37,1,12,96
700,208.3333 ,5.3391 ,1,38,1,6,36
701,182.2917 ,5.2056 ,1,41,1,15,204
702,312.5000 ,5.7446 ,1,40,1,15,120
703,156.2500 ,5.0515 ,0,40,1,12,48
704,130.2083 ,4.8691 ,1,57,1,12,120
705,147.7273 ,4.9954 ,0,48,1,9,192
706,119.7917 ,4.7858 ,1,24,0,12,14
707,83.3333 ,4.4228 ,1,40,0,9,60
708,125.0000 ,4.8283 ,1,47,1,9,11
709,71.4286 ,4.2687 ,0,41,1,12,24
710,2083.3333 ,7.6417 ,1,52,1,9,96
711,125.0000 ,4.8283 ,0,41,0,6,10
712,104.1667 ,4.6460 ,1,23,0,12,2
713,125.0000 ,4.8283 ,1,24,0,15,2
714,281.2500 ,5.6392 ,1,56,1,6,60
715,80.0000 ,4.3820 ,0,55,0,6,252
716,125.0000 ,4.8283 ,1,56,1,0,180
717,71.4286 ,4.2687 ,1,26,0,9,36
718,208.3333 ,5.3391 ,1,28,1,9,24
719,218.7500 ,5.3879 ,1,29,1,9,54
720,125.0000 ,4.8283 ,0,28,1,12,1
721,192.3077 ,5.2591 ,1,41,1,15,24
722,198.8636 ,5.2926 ,0,42,1,12,252
723,426.1364 ,6.0548 ,1,47,1,16,36
724,336.5385 ,5.8187 ,1,30,0,15,12
725,227.2727 ,5.4262 ,0,28,0,18,30
726,175.0000 ,5.1648 ,1,34,1,12,132
727,187.5000 ,5.2338 ,0,30,1,12,4
728,168.2692 ,5.1256 ,1,29,0,12,18
729,108.6957 ,4.6886 ,0,53,1,6,72
730,156.2500 ,5.0515 ,1,29,0,15,36
731,156.2500 ,5.0515 ,1,25,0,15,3
732,409.0909 ,6.0139 ,1,52,1,16,180
733,343.7500 ,5.8399 ,0,53,1,18,60
734,170.4545 ,5.1385 ,1,32,1,16,48
735,218.7500 ,5.3879 ,0,31,1,16,36
736,198.8636 ,5.2926 ,0,30,0,18,24
737,125.0000 ,4.8283 ,1,29,0,16,4
738,288.4615 ,5.6646 ,1,48,1,16,192
739,97.8261 ,4.5832 ,0,37,0,12,48
740,114.5833 ,4.7413 ,1,54,1,6,4
741,138.8889 ,4.9337 ,1,25,1,12,1
742,163.0435 ,5.0940 ,1,31,1,15,5
743,166.6667 ,5.1160 ,0,27,1,12,12
744,125.0000 ,4.8283 ,0,36,0,12,24
745,175.0000 ,5.1648 ,1,28,0,15,36
746,250.0000 ,5.5215 ,0,27,0,16,36
747,166.6667 ,5.1160 ,1,62,1,6,192
748,284.0909 ,5.6493 ,1,44,1,15,84
749,284.0909 ,5.6493 ,0,41,1,15,72
750,197.3684 ,5.2851 ,1,35,0,12,17
751,112.2449 ,4.7207 ,0,33,0,12,120
752,136.3636 ,4.9153 ,1,31,0,12,17
753,200.0000 ,5.2983 ,1,27,1,9,1
754,200.8929 ,5.3028 ,1,36,1,9,36
755,102.0408 ,4.6254 ,0,33,1,9,48
756,245.0980 ,5.5017 ,0,30,0,12,24
757,127.7778 ,4.8503 ,1,28,0,12,4
758,129.6296 ,4.8647 ,1,26,0,15,3
759,119.7917 ,4.7858 ,1,24,0,15,4
760,122.2222 ,4.8058 ,1,37,1,12,1
761,130.2083 ,4.8691 ,0,34,1,12,120
762,187.5000 ,5.2338 ,1,48,1,6,132
763,90.9091 ,4.5099 ,1,25,0,12,17
764,227.2727 ,5.4262 ,0,46,0,16,36
765,166.6667 ,5.1160 ,1,51,1,15,36
766,125.0000 ,4.8283 ,0,47,1,12,36
767,250.0000 ,5.5215 ,1,44,1,12,1
768,130.2083 ,4.8691 ,0,44,1,12,120
769,125.0000 ,4.8283 ,1,59,1,12,1
770,107.1429 ,4.6742 ,0,61,1,6,1
771,119.0476 ,4.7795 ,1,36,1,6,4
772,101.8519 ,4.6235 ,1,36,1,9,17
773,221.6981 ,5.4013 ,1,37,1,9,36
774,197.3684 ,5.2851 ,1,35,1,9,132
775,212.2642 ,5.3578 ,1,43,1,12,30
776,208.3333 ,5.3391 ,1,44,1,12,36
777,170.4545 ,5.1385 ,0,26,0,15,29
778,127.5510 ,4.8485 ,0,24,0,12,12
779,230.7692 ,5.4414 ,1,45,1,6,120
780,127.6596 ,4.8494 ,1,21,0,12,12
781,116.2791 ,4.7560 ,1,19,0,12,4
782,106.2500 ,4.6658 ,0,36,1,12,48
783,171.8750 ,5.1468 ,1,41,1,12,36
784,146.7391 ,4.9887 ,0,42,1,12,84
785,227.2727 ,5.4262 ,1,45,1,12,132
786,192.3077 ,5.2591 ,0,42,1,12,132
787,186.1702 ,5.2267 ,1,34,1,16,72
788,150.0000 ,5.0106 ,1,49,1,9,36
789,166.6667 ,5.1160 ,0,46,1,6,24
790,181.8182 ,5.2030 ,0,47,1,9,30
791,227.2727 ,5.4262 ,1,50,1,12,132
792,147.0588 ,4.9908 ,1,53,1,6,120
793,260.4167 ,5.5623 ,1,46,1,16,132
794,119.0476 ,4.7795 ,1,50,1,6,60
795,100.0000 ,4.6052 ,0,26,0,12,18
796,364.5833 ,5.8988 ,1,43,1,6,96
797,125.0000 ,4.8283 ,1,37,0,12,156
798,145.8333 ,4.9825 ,0,45,0,12,6
799,250.0000 ,5.5215 ,1,31,1,15,6
800,93.7500 ,4.5406 ,0,58,0,6,240
801,170.4545 ,5.1385 ,0,27,0,16,30
802,312.5000 ,5.7446 ,1,48,1,12,192
803,156.2500 ,5.0515 ,0,43,1,12,192
804,93.7500 ,4.5406 ,0,40,1,6,60
805,102.2727 ,4.6276 ,0,20,0,12,7
806,416.6667 ,6.0323 ,1,42,1,6,252
807,96.5909 ,4.5705 ,1,51,1,6,3
808,142.8571 ,4.9618 ,0,51,1,6,60
809,182.2917 ,5.2056 ,1,42,1,12,240
810,104.1667 ,4.6460 ,0,38,1,12,120
811,312.5000 ,5.7446 ,1,36,1,15,108
812,170.4545 ,5.1385 ,0,31,1,12,106
813,297.6190 ,5.6958 ,1,39,1,6,24
814,250.0000 ,5.5215 ,1,47,1,12,4
815,272.7273 ,5.6085 ,0,26,0,15,51
816,171.8750 ,5.1468 ,1,24,0,9,32
817,437.5000 ,6.0811 ,1,50,0,16,336
818,265.1515 ,5.5803 ,1,39,1,9,72
819,166.6667 ,5.1160 ,1,41,1,6,96
820,225.0000 ,5.4161 ,1,41,1,12,102
821,166.6667 ,5.1160 ,0,28,1,9,36
822,198.8636 ,5.2926 ,1,38,0,9,276
823,625.0000 ,6.4378 ,1,33,0,16,60
824,62.5000 ,4.1352 ,1,65,1,9,3
825,212.5000 ,5.3589 ,0,29,0,12,108
826,166.6667 ,5.1160 ,1,28,0,12,15
827,116.0714 ,4.7542 ,0,56,1,0,144
828,125.0000 ,4.8283 ,1,47,1,6,1
829,284.0909 ,5.6493 ,1,32,1,16,60
830,262.5000 ,5.5703 ,0,26,1,16,38
831,227.2727 ,5.4262 ,1,41,1,12,228
832,327.8689 ,5.7926 ,1,36,1,12,4
833,156.2500 ,5.0515 ,0,35,1,12,4
834,156.2500 ,5.0515 ,1,42,1,12,102
835,67.7083 ,4.2152 ,1,42,0,6,13
836,156.2500 ,5.0515 ,1,28,0,6,24
837,250.0000 ,5.5215 ,1,26,0,9,48
838,250.0000 ,5.5215 ,1,34,1,9,120
839,25.0000 ,3.2189 ,0,28,1,12,12
840,197.9167 ,5.2878 ,1,50,1,6,336
841,137.5000 ,4.9236 ,0,26,0,16,23
842,166.6667 ,5.1160 ,1,24,0,15,19
843,230.0000 ,5.4381 ,1,29,0,15,60
844,625.0000 ,6.4378 ,1,39,1,9,84
845,100.0000 ,4.6052 ,0,30,1,12,1
846,250.0000 ,5.5215 ,1,53,0,6,60
847,156.2500 ,5.0515 ,1,47,1,6,14
848,89.2857 ,4.4918 ,0,43,1,6,39
849,96.5909 ,4.5705 ,0,17,0,12,6
850,151.5152 ,5.0207 ,1,31,1,12,14
851,260.4167 ,5.5623 ,1,32,1,9,7
852,93.7500 ,4.5406 ,0,27,1,9,3
853,177.0833 ,5.1766 ,1,40,1,9,180
854,102.2727 ,4.6276 ,0,36,1,9,25
855,218.7500 ,5.3879 ,1,38,1,9,54
856,138.8889 ,4.9337 ,1,45,1,6,48
857,119.0476 ,4.7795 ,0,42,1,6,60
858,93.7500 ,4.5406 ,0,19,0,12,5
859,78.1250 ,4.3583 ,0,17,0,12,2
860,386.3636 ,5.9568 ,1,43,1,12,110
861,125.0000 ,4.8283 ,0,36,1,9,14
862,199.0741 ,5.2937 ,1,36,1,12,21
863,93.7500 ,4.5406 ,0,37,1,12,144
864,182.2917 ,5.2056 ,1,36,1,12,3
865,130.2083 ,4.8691 ,0,38,1,9,156
866,187.5000 ,5.2338 ,1,24,0,12,18
867,93.7500 ,4.5406 ,1,16,0,12,3
868,127.4510 ,4.8477 ,0,23,0,12,24
869,119.7917 ,4.7858 ,0,20,0,12,18
870,187.5000 ,5.2338 ,1,48,1,6,36
871,135.4167 ,4.9084 ,0,44,1,6,36
872,85.9375 ,4.4536 ,0,41,1,9,2
873,227.2727 ,5.4262 ,1,39,1,12,288
874,130.6818 ,4.8728 ,0,34,1,12,94
875,156.2500 ,5.0515 ,1,37,1,9,84
876,170.4545 ,5.1385 ,0,52,1,6,312
877,255.6818 ,5.5439 ,1,55,1,6,312
878,227.2727 ,5.4262 ,1,24,1,12,48
879,208.3333 ,5.3391 ,1,43,1,6,216
880,312.5000 ,5.7446 ,1,39,1,9,48
881,142.0455 ,4.9561 ,0,29,0,12,60
882,114.5833 ,4.7413 ,0,39,1,9,48
883,416.6667 ,6.0323 ,1,48,1,6,10
884,43.4783 ,3.7723 ,0,43,1,12,48
885,170.4545 ,5.1385 ,1,36,1,9,120
886,95.0000 ,4.5539 ,0,32,1,9,37
887,312.5000 ,5.7446 ,1,38,1,15,18
888,71.4286 ,4.2687 ,0,37,1,12,1
889,160.0000 ,5.0752 ,1,50,1,12,312
890,166.6667 ,5.1160 ,1,55,1,9,54
891,78.1250 ,4.3583 ,0,50,1,6,36
892,138.8889 ,4.9337 ,1,28,0,16,8
893,217.3913 ,5.3817 ,1,26,0,15,2
894,136.3636 ,4.9153 ,0,23,0,12,1
895,375.0000 ,5.9269 ,1,35,1,15,96
896,215.9091 ,5.3749 ,1,32,0,12,14
897,208.3333 ,5.3391 ,1,29,0,12,38
898,298.9130 ,5.7002 ,0,31,1,15,6
899,186.2745 ,5.2272 ,1,28,0,16,30
900,240.7407 ,5.4837 ,1,43,0,12,49
901,62.5000 ,4.1352 ,0,54,0,6,18
902,255.6818 ,5.5439 ,1,45,1,12,48
903,89.2857 ,4.4918 ,1,30,0,16,13
904,140.0000 ,4.9416 ,1,26,0,15,18
905,298.9130 ,5.7002 ,0,24,0,16,19
906,454.5455 ,6.1193 ,1,43,1,18,16
907,284.0909 ,5.6493 ,0,40,1,15,8
908,187.5000 ,5.2338 ,0,53,1,12,30
909,83.3333 ,4.4228 ,1,66,1,6,180
910,147.0588 ,4.9908 ,1,42,1,6,156
911,93.7500 ,4.5406 ,0,34,1,6,32
912,113.6364 ,4.7330 ,0,25,0,15,12
913,88.5417 ,4.4835 ,0,44,1,9,34
914,83.3333 ,4.4228 ,1,23,0,12,14
915,156.2500 ,5.0515 ,1,45,1,9,39
916,83.3333 ,4.4228 ,1,47,1,6,192
917,93.7500 ,4.5406 ,0,46,1,6,120
918,125.0000 ,4.8283 ,0,21,0,16,4
919,145.8333 ,4.9825 ,1,31,0,12,48
920,231.7073 ,5.4455 ,1,39,1,9,180
921,119.7917 ,4.7858 ,0,28,0,9,6
922,181.0345 ,5.1987 ,1,32,1,12,39
923,113.6364 ,4.7330 ,0,31,1,12,16
924,135.4167 ,4.9084 ,1,37,1,12,26
925,93.7500 ,4.5406 ,1,33,0,9,96
926,110.0000 ,4.7005 ,1,28,1,12,52
927,200.0000 ,5.2983 ,1,33,1,12,66
928,363.6364 ,5.8962 ,1,40,1,12,120
929,187.5000 ,5.2338 ,1,38,1,12,12
930,98.9583 ,4.5947 ,0,36,1,12,144
931,250.0000 ,5.5215 ,1,40,1,6,252
932,78.1250 ,4.3583 ,0,36,1,9,12
933,218.7500 ,5.3879 ,1,37,1,12,14
934,250.0000 ,5.5215 ,1,31,1,12,11
935,181.8182 ,5.2030 ,0,29,1,12,156
936,125.0000 ,4.8283 ,1,56,1,6,264
937,114.5833 ,4.7413 ,0,23,0,12,24
938,104.1667 ,4.6460 ,0,22,0,12,23
939,104.1667 ,4.6460 ,0,21,0,12,29
940,238.6364 ,5.4749 ,1,44,1,16,2
941,115.7407 ,4.7514 ,0,43,1,9,48
942,178.5714 ,5.1850 ,1,47,1,6,48
943,93.7500 ,4.5406 ,0,20,0,12,18
944,88.5417 ,4.4835 ,1,17,0,12,22
945,125.0000 ,4.8283 ,0,52,1,6,144
946,88.5417 ,4.4835 ,0,45,0,6,17
947,78.1250 ,4.3583 ,0,18,0,12,1
948,96.1538 ,4.5659 ,1,68,0,9,18
949,158.7302 ,5.0672 ,1,25,0,12,41
950,93.7500 ,4.5406 ,0,44,1,6,96
951,142.0455 ,4.9561 ,0,24,0,12,36
952,86.8056 ,4.4637 ,0,22,0,9,12
953,194.4444 ,5.2701 ,1,44,0,12,168
954,53.5714 ,3.9810 ,0,39,1,12,96
955,208.3333 ,5.3391 ,1,42,1,12,156
956,119.0476 ,4.7795 ,1,35,0,12,19
957,340.9091 ,5.8316 ,1,49,1,12,216
958,104.1667 ,4.6460 ,1,24,0,12,1
959,182.2917 ,5.2056 ,0,22,0,12,30
960,119.0476 ,4.7795 ,0,41,1,6,48
961,468.7500 ,6.1501 ,1,47,1,9,192
962,156.2500 ,5.0515 ,1,17,0,12,12
963,78.1250 ,4.3583 ,0,20,0,12,12
964,210.2273 ,5.3482 ,1,40,1,15,168
965,130.2083 ,4.8691 ,0,35,1,6,168
966,244.7917 ,5.5004 ,1,49,1,12,14
967,113.6364 ,4.7330 ,1,32,0,12,1
968,130.2083 ,4.8691 ,1,26,0,16,12
969,113.6364 ,4.7330 ,1,28,0,12,1
970,234.3750 ,5.4569 ,1,38,1,6,168
971,130.2083 ,4.8691 ,0,39,1,9,168
972,162.5000 ,5.0907 ,0,27,0,15,36
973,156.2500 ,5.0515 ,0,25,0,16,48
974,107.1429 ,4.6742 ,1,41,1,6,17
975,250.0000 ,5.5215 ,0,45,1,12,86
976,140.6250 ,4.9461 ,1,48,1,15,31
977,130.2083 ,4.8691 ,0,40,0,6,2
978,102.2727 ,4.6276 ,0,21,0,12,1
979,192.7083 ,5.2612 ,1,45,1,12,252
980,88.5417 ,4.4835 ,1,18,0,9,2
981,107.1429 ,4.6742 ,0,37,1,6,48
982,234.3750 ,5.4569 ,1,39,1,6,16
983,106.2500 ,4.6658 ,0,16,0,9,3
984,208.3333 ,5.3391 ,0,40,1,6,1
985,312.5000 ,5.7446 ,1,44,1,6,3
986,41.6667 ,3.7297 ,1,17,0,12,1
987,75.0000 ,4.3175 ,1,45,1,6,65
988,255.6818 ,5.5439 ,1,47,1,9,192
989,156.2500 ,5.0515 ,1,37,0,9,48
990,89.2857 ,4.4918 ,0,48,0,6,26
991,191.4894 ,5.2548 ,1,44,1,6,60
992,78.1250 ,4.3583 ,0,44,1,6,60
993,163.2653 ,5.0954 ,1,51,1,6,240
994,192.3077 ,5.2591 ,1,37,1,12,72
995,214.2857 ,5.3673 ,0,37,1,12,60
996,125.0000 ,4.8283 ,0,45,1,12,120
997,343.7500 ,5.8399 ,1,46,1,12,126
998,92.5926 ,4.5282 ,0,18,0,12,3
999,182.2917 ,5.2056 ,1,49,1,9,36
1000,110.0000 ,4.7005 ,0,47,1,6,124
1001,138.2979 ,4.9294 ,1,23,0,15,17
1002,158.4507 ,5.0654 ,1,52,1,6,180
1003,160.0000 ,5.0752 ,1,34,0,12,51
1004,125.0000 ,4.8283 ,1,35,1,12,141
1005,129.0323 ,4.8601 ,0,29,1,12,6
1006,240.3846 ,5.4822 ,0,41,1,12,180
1007,833.3333 ,6.7254 ,1,46,1,16,77
1008,158.3333 ,5.0647 ,1,38,1,15,72
1009,142.0455 ,4.9561 ,0,34,1,12,180
1010,287.2340 ,5.6603 ,1,38,1,12,180
1011,166.6667 ,5.1160 ,0,37,1,12,54
1012,225.0000 ,5.4161 ,1,45,1,12,20
1013,118.7500 ,4.7770 ,0,39,1,15,24
1014,99.2063 ,4.5972 ,1,57,0,0,18
1015,239.5833 ,5.4789 ,1,41,1,6,252
1016,321.4286 ,5.7728 ,1,51,1,6,240
1017,102.0408 ,4.6254 ,1,22,0,12,4
1018,260.4167 ,5.5623 ,1,49,1,6,78
1019,156.2500 ,5.0515 ,0,46,1,6,114
1020,312.5000 ,5.7446 ,1,24,0,9,84
1021,83.3333 ,4.4228 ,0,62,1,6,24
1022,281.2500 ,5.6392 ,1,47,1,6,240
1023,182.2917 ,5.2056 ,1,45,1,15,24
1024,208.3333 ,5.3391 ,1,41,1,6,42
1025,104.1667 ,4.6460 ,0,42,0,6,180
1026,170.4545 ,5.1385 ,1,46,1,12,240
1027,119.0476 ,4.7795 ,0,45,1,12,18
1028,187.5000 ,5.2338 ,1,50,1,12,90
1029,88.5417 ,4.4835 ,0,45,1,6,34
1030,160.7143 ,5.0796 ,1,21,0,12,1
1031,250.0000 ,5.5215 ,1,51,1,6,240
1032,131.5789 ,4.8796 ,1,33,0,9,36
1033,260.4167 ,5.5623 ,1,45,1,6,180
1034,182.2917 ,5.2056 ,1,20,0,12,3
1035,281.2500 ,5.6392 ,1,43,1,6,240
1036,312.5000 ,5.7446 ,1,51,1,6,360
1037,53.5714 ,3.9810 ,0,45,1,6,1
1038,260.4167 ,5.5623 ,1,42,1,6,24
1039,52.0833 ,3.9528 ,1,15,0,9,10
1040,156.2500 ,5.0515 ,1,26,1,9,24
1041,71.4286 ,4.2687 ,0,24,1,6,1
1042,104.1667 ,4.6460 ,1,22,0,6,1
1043,145.8333 ,4.9825 ,1,32,0,9,72
1044,281.2500 ,5.6392 ,1,45,1,12,252
1045,227.2727 ,5.4262 ,1,32,0,16,2
1046,182.2917 ,5.2056 ,1,33,1,15,66
1047,104.1667 ,4.6460 ,0,26,1,12,42
1048,200.0000 ,5.2983 ,1,41,1,12,192
1049,181.8182 ,5.2030 ,1,25,0,12,20
1050,160.7143 ,5.0796 ,0,24,0,16,16
1051,312.5000 ,5.7446 ,1,49,1,15,276
1052,227.2727 ,5.4262 ,0,44,1,12,288
1053,350.0000 ,5.8579 ,1,54,1,18,12
1054,182.2917 ,5.2056 ,1,23,0,15,9
1055,195.3125 ,5.2746 ,1,29,1,12,2
1056,111.6071 ,4.7150 ,0,24,1,12,60
1057,369.3182 ,5.9117 ,0,45,1,16,264
1058,397.7273 ,5.9858 ,1,50,1,15,288
1059,454.5455 ,6.1193 ,1,45,1,18,96
1060,454.5455 ,6.1193 ,0,43,1,16,216
1061,511.3636 ,6.2371 ,1,54,0,16,300
1062,437.5000 ,6.0811 ,1,46,1,16,240
1063,181.8182 ,5.2030 ,1,33,0,15,60
1064,156.2500 ,5.0515 ,1,41,1,15,17
1065,170.4545 ,5.1385 ,0,40,1,15,17
1066,340.9091 ,5.8316 ,1,43,1,16,96
1067,340.9091 ,5.8316 ,0,42,1,16,180
1068,193.1818 ,5.2636 ,0,41,1,12,240
1069,511.3636 ,6.2371 ,1,45,1,16,216
1070,397.7273 ,5.9858 ,1,47,1,16,48
